Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
69,62,7,5,63,57,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00031_00028.png
82,73,7,7,75,67,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00031_00029.png
29,26,5,6,24,21,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00032_00000.png
29,26,5,6,24,21,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00032_00001.png
30,26,5,6,25,21,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00032_00002.png
30,27,5,6,25,21,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00032_00003.png
30,27,5,6,25,22,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00032_00004.png
32,26,6,5,26,21,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00032_00005.png
32,27,6,6,26,22,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00032_00006.png
32,27,6,5,27,22,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00032_00007.png
31,28,5,6,26,23,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00032_00008.png
33,28,6,5,28,23,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00032_00009.png
34,30,5,6,29,25,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00032_00010.png
35,31,5,6,30,26,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00032_00011.png
37,32,6,6,32,27,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00032_00012.png
37,33,5,6,32,28,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00032_00013.png
38,35,5,6,32,29,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00032_00014.png
40,35,6,6,35,30,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00032_00015.png
40,35,5,5,35,30,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00032_00016.png
42,36,6,6,37,31,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00032_00017.png
46,38,6,5,40,33,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00032_00018.png
48,42,5,6,43,37,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00032_00019.png
50,42,6,5,45,37,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00032_00020.png
52,45,5,6,47,40,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00032_00021.png
54,45,5,5,48,40,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00032_00022.png
56,46,6,5,51,41,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00032_00023.png
57,47,5,5,52,42,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00032_00024.png
60,50,6,6,55,45,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00032_00025.png
62,50,6,5,57,45,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00032_00026.png
68,55,6,6,62,50,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00032_00027.png
72,58,6,6,66,52,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00032_00028.png
76,59,6,5,70,54,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00032_00029.png
26,26,6,6,21,21,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00033_00000.png
25,26,5,5,20,20,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00033_00001.png
26,25,5,5,20,20,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00033_00002.png
27,25,6,5,21,20,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00033_00003.png
26,26,5,6,20,21,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00033_00004.png
26,26,5,5,21,21,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00033_00005.png
27,27,6,6,21,22,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00033_00006.png
28,27,6,5,23,21,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00033_00007.png
28,27,5,5,23,22,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00033_00008.png
29,28,5,5,24,23,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00033_00009.png
33,32,6,5,28,27,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00033_00010.png
34,33,6,6,28,28,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00033_00011.png
33,33,5,5,27,27,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00033_00012.png
34,34,6,6,29,29,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00033_00013.png
34,33,6,5,29,28,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00033_00014.png
33,33,5,5,28,28,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00033_00015.png
35,36,5,6,30,30,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00033_00016.png
37,37,6,6,32,32,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00033_00017.png
39,39,5,5,34,34,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00033_00018.png
40,39,5,5,35,34,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00033_00019.png
42,40,6,5,37,35,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00033_00020.png
44,42,6,5,39,37,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00033_00021.png
45,44,5,5,39,38,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00033_00022.png
46,45,5,6,41,40,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00033_00023.png
51,47,5,5,46,42,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00033_00024.png
55,49,6,5,50,44,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00033_00025.png
60,54,6,5,55,49,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00033_00026.png
62,56,5,5,57,51,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00033_00027.png
70,60,7,6,64,55,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00033_00028.png
81,68,7,6,74,62,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00033_00029.png
27,25,6,5,22,20,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00034_00000.png
28,27,6,6,23,21,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00034_00001.png
30,27,6,5,25,22,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00034_00002.png
30,27,6,5,25,22,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00034_00003.png
31,28,6,5,26,23,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00034_00004.png
31,28,6,5,26,23,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00034_00005.png
32,30,6,6,27,25,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00034_00006.png
32,29,6,5,27,24,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00034_00007.png
33,31,6,6,28,26,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00034_00008.png
33,31,6,6,28,26,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00034_00009.png
33,31,5,5,27,25,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00034_00010.png
35,32,6,6,29,27,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00034_00011.png
35,32,6,5,30,27,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00034_00012.png
35,33,5,5,30,27,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00034_00013.png
38,35,6,6,33,30,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00034_00014.png
38,35,5,5,32,30,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00034_00015.png
40,37,6,6,35,32,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00034_00016.png
41,39,5,6,36,34,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00034_00017.png
43,41,5,6,37,35,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00034_00018.png
44,42,5,6,39,37,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00034_00019.png
46,43,5,5,41,38,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00034_00020.png
50,47,5,5,45,42,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00034_00021.png
53,50,5,6,48,45,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00034_00022.png
57,53,6,5,52,47,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00034_00023.png
60,55,6,5,55,50,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00034_00024.png
68,61,7,5,62,55,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00034_00025.png
71,63,7,5,65,58,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00034_00026.png
76,70,7,6,70,63,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00034_00027.png
83,74,7,6,76,68,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00034_00028.png
105,93,10,8,96,85,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00034_00029.png
27,26,5,5,22,20,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00035_00000.png
29,28,5,6,24,23,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00035_00001.png
29,27,5,5,24,22,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00035_00002.png
31,29,6,6,26,24,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00035_00003.png
31,29,6,5,26,23,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00035_00004.png
31,29,5,5,26,24,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00035_00005.png
31,31,5,6,26,25,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00035_00006.png
33,31,6,6,28,26,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00035_00007.png
33,30,6,5,28,25,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00035_00008.png
34,33,5,6,28,27,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00035_00009.png
34,32,5,5,28,26,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00035_00010.png
35,32,6,5,30,27,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00035_00011.png
35,33,5,6,29,28,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00035_00012.png
36,34,5,6,31,29,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00035_00013.png
38,34,6,5,33,29,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00035_00014.png
40,38,5,6,34,32,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00035_00015.png
42,40,5,6,37,35,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00035_00016.png
43,41,5,6,38,36,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00035_00017.png
45,43,5,6,40,38,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00035_00018.png
47,43,6,5,42,38,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00035_00019.png
48,45,5,5,43,40,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00035_00020.png
51,47,6,5,45,42,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00035_00021.png
54,52,6,6,49,47,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00035_00022.png
57,54,6,6,51,49,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00035_00023.png
61,59,5,6,56,54,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00035_00024.png
65,61,6,5,60,55,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00035_00025.png
75,70,6,6,69,63,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00035_00026.png
83,74,7,6,75,68,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00035_00027.png
99,87,9,8,90,80,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00035_00028.png
108,93,9,8,98,85,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00035_00029.png
30,25,5,5,24,20,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00036_00000.png
31,27,6,6,25,21,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00036_00001.png
30,27,5,6,25,22,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00036_00002.png
31,26,6,5,26,21,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00036_00003.png
30,26,5,5,25,21,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00036_00004.png
30,26,5,5,25,21,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00036_00005.png
30,26,5,5,25,21,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00036_00006.png
30,28,5,6,25,22,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00036_00007.png
30,28,5,6,25,23,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00036_00008.png
32,28,6,6,26,23,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00036_00009.png
32,30,5,6,27,25,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00036_00010.png
33,30,6,5,28,24,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00036_00011.png
32,30,5,5,27,24,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00036_00012.png
34,30,6,5,29,25,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00036_00013.png
35,31,6,5,30,26,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00036_00014.png
38,35,6,6,33,29,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00036_00015.png
39,35,6,6,34,30,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00036_00016.png
39,35,5,5,34,30,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00036_00017.png
41,37,6,6,36,32,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00036_00018.png
41,36,6,5,36,31,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00036_00019.png
42,38,6,6,37,32,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00036_00020.png
44,38,6,5,39,33,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00036_00021.png
46,40,6,6,40,35,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00036_00022.png
46,40,5,5,41,35,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00036_00023.png
47,41,5,5,42,36,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00036_00024.png
49,42,5,5,43,37,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00036_00025.png
51,43,6,5,46,38,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00036_00026.png
53,45,5,5,48,40,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00036_00027.png
55,47,5,6,50,42,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00036_00028.png
57,48,6,5,52,42,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00036_00029.png
27,27,6,6,22,21,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00037_00000.png
28,27,6,6,22,21,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00037_00001.png
27,27,5,6,22,22,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00037_00002.png
28,28,5,6,23,23,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00037_00003.png
30,27,6,5,24,22,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00037_00004.png
30,29,6,6,25,24,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00037_00005.png
29,28,5,5,24,23,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00037_00006.png
31,30,6,6,25,24,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00037_00007.png
31,30,6,6,26,25,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00037_00008.png
30,31,5,6,25,25,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00037_00009.png
32,30,6,5,27,25,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00037_00010.png
32,32,5,6,27,27,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00037_00011.png
33,31,5,5,28,26,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00037_00012.png
34,33,5,6,29,28,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00037_00013.png
36,33,6,5,31,28,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00037_00014.png
36,35,6,6,31,29,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00037_00015.png
37,36,6,6,32,31,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00037_00016.png
38,37,6,6,33,32,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00037_00017.png
38,38,5,6,32,33,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00037_00018.png
40,39,6,6,35,34,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00037_00019.png
42,39,6,5,37,33,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00037_00020.png
45,42,6,5,40,37,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00037_00021.png
47,45,6,6,42,40,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00037_00022.png
48,46,5,5,43,41,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00037_00023.png
51,49,6,6,46,44,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00037_00024.png
59,50,5,5,54,44,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00037_00025.png
62,55,6,5,57,50,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00037_00026.png
62,57,6,5,57,51,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00037_00027.png
71,61,6,6,65,56,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00037_00028.png
75,63,6,5,69,58,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00037_00029.png
28,29,5,6,23,24,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00038_00000.png
28,28,5,5,23,23,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00038_00001.png
28,28,5,5,23,23,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00038_00002.png
30,28,6,5,24,23,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00038_00003.png
29,29,5,6,24,24,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00038_00004.png
31,30,6,6,25,24,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00038_00005.png
30,30,5,6,25,25,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00038_00006.png
30,31,5,6,25,26,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00038_00007.png
31,30,5,5,25,25,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00038_00008.png
31,31,5,5,26,26,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00038_00009.png
31,32,5,5,26,26,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00038_00010.png
32,33,5,6,27,28,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00038_00011.png
32,34,5,6,27,29,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00038_00012.png
34,35,6,6,29,30,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00038_00013.png
35,34,6,5,30,29,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00038_00014.png
36,36,5,5,30,31,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00038_00015.png
38,38,6,5,33,33,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00038_00016.png
39,40,6,6,33,34,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00038_00017.png
40,41,6,6,35,36,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00038_00018.png
41,42,6,6,36,37,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00038_00019.png
41,42,5,5,36,37,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00038_00020.png
43,45,5,6,38,40,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00038_00021.png
46,46,6,5,41,41,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00038_00022.png
46,47,5,5,41,42,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00038_00023.png
50,52,6,6,44,46,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00038_00024.png
54,55,6,5,49,50,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00038_00025.png
55,58,6,6,50,52,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00038_00026.png
59,61,6,6,54,56,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00038_00027.png
62,65,6,6,57,60,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00038_00028.png
63,68,5,6,58,62,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00038_00029.png
28,28,5,5,23,23,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00039_00000.png
30,28,6,5,24,23,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00039_00001.png
29,30,5,6,24,25,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00039_00002.png
29,29,5,5,24,24,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00039_00003.png
30,31,6,6,25,25,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00039_00004.png
30,30,5,5,24,24,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00039_00005.png
29,30,5,6,24,25,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00039_00006.png
31,31,6,6,26,26,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00039_00007.png
32,31,6,5,27,26,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00039_00008.png
32,32,6,6,27,27,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00039_00009.png
32,33,6,6,27,27,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00039_00010.png
34,34,6,6,29,29,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00039_00011.png
36,35,6,6,30,30,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00039_00012.png
35,35,5,5,30,30,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00039_00013.png
36,36,5,5,31,31,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00039_00014.png
38,37,6,5,33,32,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00039_00015.png
38,39,5,6,33,34,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00039_00016.png
41,41,6,6,35,35,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00039_00017.png
41,42,5,6,35,36,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00039_00018.png
43,43,6,6,38,38,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00039_00019.png
44,44,5,5,39,39,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00039_00020.png
46,46,6,5,41,40,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00039_00021.png
49,49,5,5,43,43,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00039_00022.png
51,54,5,6,46,49,Kamyonlar_için_öndeki_arac?_geçmek_yasakt?r,Train/10/00010_00039_00023.png
